ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,default payment next month
158726cd-6438,240000,2,2,1,-1,-1,-1,-1,-1,-1,0
26167619-5696,240000,2,1,2,-2,-2,-2,-2,-2,-2,0
5bacac41-63f9,160000,2,1,2,-2,2,0,0,0,0,0
210022ef-6aef,50000,2,1,2,0,0,0,0,0,0,0
84a4f542-b5cf,400000,2,1,2,-1,-1,0,0,0,0,0
ab2052a3-808b,440000,2,2,2,-1,-1,-1,-1,0,0,0
23f03c5e-89a0,150000,2,1,1,0,0,0,0,0,2,0
1b2d2e8d-1d47,120000,2,1,1,-1,-1,-1,-1,-1,0,0
d28c5db7-80a6,50000,2,2,1,3,2,2,7,7,7,0
3813c847-b963,150000,2,1,2,2,2,2,2,0,0,1
89e874be-3ff2,360000,2,1,2,-2,-2,-2,-2,-2,-2,0
1c362d34-8bcf,260000,2,2,1,0,0,0,0,0,0,0
86e708d9-e7eb,240000,2,2,1,0,0,0,0,0,0,1
8adf47bf-1b21,180000,2,2,3,0,0,0,0,0,0,0
2189fc56-f82a,210000,2,2,1,-1,-1,-1,-1,-1,-1,0
133a6546-6040,70000,2,2,2,-1,-1,-1,-1,0,0,0
beaf48cd-d90c,500000,2,1,2,0,0,0,0,0,0,0
18658669-59ac,500000,2,2,2,-1,0,0,0,0,0,0
32d1135c-41f4,180000,2,1,2,0,0,0,0,0,0,0
7c13dea5-2fae,120000,2,2,1,0,0,0,0,0,0,0
b724eb02-b3a2,200000,2,2,1,0,0,0,0,0,0,0
6e8d37cf-13a2,140000,2,2,1,0,0,0,-2,-1,0,0
d4ba877c-6256,20000,2,3,2,1,-2,-2,-2,-2,-2,1
6756ce96-b895,220000,2,1,1,-1,-1,-1,-1,-1,-1,0
f4388d93-8de4,290000,2,1,1,-2,-2,-2,-2,-2,-2,1
f968470a-1e3d,260000,2,2,2,-1,-1,-1,-1,-1,-1,0
2539bb20-e838,220000,2,1,2,0,0,0,0,0,0,0
ca8d4cb8-3e47,80000,2,3,3,2,2,3,2,-1,-1,0
977c17a6-2c92,160000,2,2,1,0,0,0,0,0,0,0
7faf4969-5ed8,500000,2,1,2,0,0,0,0,0,0,0
efdfcddc-c438,230000,2,2,1,-2,-2,-1,-1,-1,0,0
4b2b0d9f-80eb,120000,2,3,1,1,-2,-2,-2,-2,-2,1
66288195-b7d6,360000,2,1,1,-2,-2,-2,-2,-2,-2,0
a52889a4-b34b,220000,2,1,2,-1,-1,-2,-1,-1,-1,0
3a03573a-f75c,120000,2,1,2,-1,2,0,-1,-1,-1,0
f11d029b-d7d8,360000,2,2,2,-1,-1,0,0,0,0,0
9b980c4f-f92e,50000,2,1,1,0,0,0,0,0,2,0
187a8496-b785,290000,2,2,1,0,0,0,0,0,0,0
4dbcea8e-c710,200000,2,1,1,1,-2,-2,-2,-2,-2,0
918c4270-3545,370000,2,4,1,0,0,0,0,0,0,0
adecb938-9523,50000,2,4,1,-2,-2,-2,-2,-2,-2,0
df15e7f3-c7b8,20000,2,3,2,0,0,0,0,0,0,0
17c67008-032f,260000,2,1,1,0,0,2,0,0,0,0
b6ca3733-7459,230000,2,4,1,-1,-1,-1,-1,-1,-1,0
b16a97fa-10b7,200000,2,2,1,-1,-1,-1,-1,0,-1,0
03d3c5a9-b6a5,340000,2,1,1,0,0,0,0,2,0,0
d5720c56-a535,220000,2,4,1,0,0,0,0,0,0,0
b4505907-42d3,340000,2,1,1,-1,-1,-1,-1,-1,0,0
f7fc25c7-902a,200000,2,3,1,-1,-1,-1,-2,-1,0,0
daf7d619-3663,180000,2,3,1,1,-2,-2,-2,-2,-2,0
ba09cff0-ef63,50000,2,2,2,0,0,0,0,0,0,0
a8511c73-9217,80000,2,1,2,0,0,0,0,0,0,0
1b6e8c51-f9c4,160000,2,2,1,-1,-1,0,0,-2,-2,0
71fa0677-b808,80000,2,2,1,0,0,0,0,0,0,0
cbf5522c-0160,30000,2,1,2,-1,-1,-1,-1,-1,-1,1
c6d42854-390d,230000,2,1,2,-2,-2,-2,-2,-2,-2,0
2052147a-e653,200000,2,3,2,1,-1,-1,-1,-1,2,0
12133e5c-103f,20000,2,2,1,2,0,0,0,0,0,1
349a8e8b-b6b9,200000,2,1,1,-1,-1,-1,-1,-1,-1,0
3081ee79-e163,140000,2,1,2,-1,-1,-2,-2,-1,0,0
8e83189e-d904,360000,2,1,1,1,-2,-2,-2,-2,-2,0
49d6ace4-e3b8,390000,2,4,2,0,0,0,0,0,0,0
224213e5-4a1e,390000,2,1,2,-2,-2,-2,-2,-2,-2,1
68bab8e2-b157,160000,2,3,1,-1,-1,-1,-1,0,0,0
fc6fef99-641f,340000,2,1,2,-2,-2,-2,-2,-2,-2,0
2716bc5b-9be0,280000,2,1,1,-1,2,-1,-1,-1,0,0
84172e0a-e1f3,500000,2,1,2,-1,-1,-1,-1,-1,0,0
62608fd2-d7fb,60000,2,1,2,0,0,0,0,0,0,0
3eac1ff7-98af,420000,2,2,2,0,0,0,0,0,0,0
93268230-5bf0,160000,2,1,1,0,0,-2,-2,-2,-2,0
d54d5a7d-6b99,230000,2,2,2,-1,-1,-1,-1,-1,-1,0
0e5b0686-3938,230000,2,1,2,2,0,0,0,0,0,1
902851dc-67a6,280000,2,2,1,-2,-2,-2,-2,-2,-2,0
ae553b7e-0e9d,180000,2,2,2,0,0,0,-1,-1,-1,0
f484ab89-5fec,100000,2,1,1,-2,-2,-2,-2,-2,-2,1
d4f1ed9f-adfa,180000,2,1,2,0,-1,-1,-2,-2,-2,0
9d666ad9-0f60,30000,2,4,2,0,0,2,0,0,-2,0
cb23bb03-74fa,320000,2,2,1,0,0,0,-2,-1,-1,0
f475484e-9407,590000,2,3,1,0,0,0,0,0,0,0
7f0e4747-5c61,130000,2,2,1,-1,-1,-1,0,0,0,0
ffdc5944-f213,130000,2,1,1,-1,-1,-1,-1,-1,-1,0
ad805091-35b9,280000,2,2,1,1,-1,-1,-1,-1,-2,0
33cd25cf-727c,320000,2,2,1,-2,-2,-2,-2,-2,-2,0
1e104917-d875,150000,2,2,1,-1,0,0,0,0,0,0
2d1f1ad4-caa1,40000,2,2,1,-1,0,0,0,0,0,0
4f32f09a-d32c,180000,2,3,1,0,0,0,0,0,0,0
f061ae19-cdea,550000,2,2,2,0,0,0,0,0,0,0
710330c9-46b9,50000,2,1,1,1,2,-1,0,0,0,0
8f9549b7-d5a4,220000,2,1,2,0,0,0,0,0,0,1
388bb206-4a9e,360000,2,2,2,-1,-1,-1,-1,0,0,0
b314fb54-a056,250000,2,2,2,0,0,0,0,0,0,0
10163ce9-7adb,340000,2,1,1,0,0,0,0,0,0,0
5a64412d-ee2f,30000,2,3,2,2,2,0,0,0,0,1
1b4d087b-62fd,40000,2,2,1,0,0,0,0,2,0,0
e635d18f-4265,500000,2,1,1,0,0,-1,-1,0,0,0
b42715c7-8e3a,180000,2,1,1,0,0,0,0,0,-1,0
ec895fb5-7715,350000,2,1,1,0,0,0,0,-1,-1,0
9824812a-9024,90000,2,2,2,-2,-2,-2,-2,-2,-2,0
53d5b001-36af,50000,2,3,3,0,0,0,0,0,0,0
e390de91-2f8c,220000,2,1,2,-1,2,2,0,0,0,0
083010df-a2c6,180000,2,2,2,0,0,0,0,0,0,0
b1945b53-23bb,400000,2,4,1,-2,-2,-2,-2,-2,-2,0
d3a2d4b7-e9c2,220000,2,1,1,3,2,2,2,2,2,1
89fd38c7-cb35,180000,2,4,1,-1,-1,-1,-1,-1,-2,0
0ea1781b-c454,360000,2,1,2,0,0,0,0,0,0,0
4eda3a18-9516,170000,2,1,2,0,0,0,0,0,0,0
3d89ff40-dd44,130000,2,2,1,-2,-2,-2,-2,-2,-2,0
e3814c79-45d6,290000,2,1,1,0,0,0,0,0,0,0
e139fa75-b20c,90000,2,2,1,0,0,2,2,2,2,0
9c66f0e4-ca96,130000,2,3,2,0,0,0,0,0,0,0
9ca6f443-037c,140000,2,1,3,1,-1,-1,-1,-1,-1,0
2852cc70-9251,510000,2,2,2,0,0,0,0,0,-1,0
6f756ab3-056c,50000,2,1,1,-1,-1,-2,-2,-1,-1,0
29f362d9-0ad8,200000,2,1,2,-1,-1,-1,-1,-1,-1,0
11a8f2c5-cb78,200000,2,1,2,0,0,0,0,0,0,0
4c5de094-398a,400000,2,2,2,0,0,0,0,0,0,0
deca116d-b205,310000,2,1,1,-1,-1,-1,-1,-1,-1,0
6d1fc219-67b0,210000,2,1,1,0,0,0,0,0,0,0
27c0fcb9-709e,90000,2,2,1,0,0,0,0,0,0,0
9c0905dd-6d78,270000,2,1,2,-1,0,0,0,0,0,0
c48ca2f9-cd8d,30000,2,3,1,0,0,0,0,0,0,1
b6f4e1c9-6a5b,30000,2,2,1,0,0,0,0,0,0,0
d80147e0-a909,210000,2,2,1,-1,-1,0,-1,-1,-1,0
b910760a-a2fe,110000,2,1,1,0,0,0,0,0,0,0
0b58e7e9-7405,160000,2,2,1,1,-2,-1,-1,-1,-1,0
52222b7d-521c,380000,2,1,2,0,0,2,2,0,0,0
fab0f091-f36f,140000,2,1,2,-2,-2,-1,-1,-1,-1,0
77a48eee-c01f,250000,2,3,1,0,0,0,0,0,0,0
536992f1-94ca,150000,2,1,2,-1,-1,-1,-1,-1,-1,0
28511371-7c94,230000,2,2,2,2,2,2,2,2,3,1
b84cdf3b-386a,220000,2,1,1,-2,-2,-2,-2,-2,-2,1
264dbf4c-3499,60000,2,3,1,1,2,0,0,2,0,0
01e7baba-0658,50000,2,4,1,0,0,0,0,0,0,1
388f475c-d56b,320000,2,2,1,-2,-2,-2,-2,-2,-2,0
aa92e170-bd64,200000,2,3,1,-1,-1,-1,-1,-1,-1,0
208df86a-48b5,110000,2,3,1,-1,-1,-1,-1,-1,0,0
adb9dd4f-e027,50000,2,3,2,0,0,0,0,0,0,0
cba51af8-9a7a,300000,2,4,2,1,-1,-1,-2,-2,-2,0
456f47bd-7a80,50000,2,4,1,1,2,0,-1,2,0,0
e4861c0b-1c7a,230000,2,3,1,-1,-1,0,0,0,0,0
bb4b116d-a4c7,30000,2,2,1,-1,-1,-2,-2,-2,-1,1
afc71192-50cc,30000,2,2,1,3,2,2,-1,-1,-1,0
66937c35-aec0,210000,2,1,1,-2,-2,-2,-2,-2,-2,0
e8a9ab21-62e3,200000,2,2,1,-1,-1,2,-1,-1,-1,0
c66735e5-1163,150000,2,2,1,-2,-2,-2,-2,-2,-2,0
d53aff59-9348,110000,2,1,1,0,0,0,0,0,-1,0
c85216dc-4be0,360000,2,1,2,0,0,0,0,0,0,0
16646e8f-1ddc,230000,2,1,1,0,0,0,0,0,0,0
0d668531-7c27,60000,2,2,1,0,0,0,0,0,2,0
12339a45-3bd3,470000,2,2,1,0,0,0,0,0,0,0
14ebc9c4-3c58,120000,2,1,2,0,0,0,0,0,-2,0
8d337b38-64ad,50000,2,2,2,0,0,0,0,0,-1,0
ca6c4ac5-8505,500000,2,1,1,-1,-1,-1,-1,-1,-1,0
663ba32a-e869,400000,2,2,2,-2,-2,-2,-2,-2,-2,1
3b1d89e9-e036,310000,2,2,2,0,0,0,0,0,0,0
8bf2c322-9beb,320000,2,1,1,0,0,2,2,0,0,1
8a07a7ca-b2d8,240000,2,2,1,0,0,0,0,0,0,0
387835e0-40cc,290000,2,2,1,-2,-2,-2,-2,-2,-2,0
3d6c80ce-eab8,150000,2,1,1,-1,-1,-1,-1,-1,-1,0
983cf7b1-801d,50000,2,2,1,0,0,0,0,0,0,0
b0b75c0b-c38d,210000,2,1,1,0,0,-2,-2,-1,-1,0
b4f01511-afea,150000,2,1,1,-2,-2,-2,-2,-2,-1,0
2729fdd4-6d30,210000,2,2,1,-1,2,-1,-1,-2,-2,0
110e4141-e539,180000,2,1,1,0,-1,0,0,0,0,0
8ac5ee26-feb8,360000,2,1,2,1,-2,-2,-2,-2,-2,1
1dd4bdbd-f692,220000,2,3,2,-1,0,0,0,0,0,0
65f9f2e6-5987,160000,2,2,1,1,-1,-1,-2,-2,-1,0
da4e2158-51fb,500000,2,3,1,0,0,0,0,0,-1,0
6e85b2be-d123,100000,2,3,1,2,2,0,0,0,0,0
d6216462-1b01,80000,2,2,1,-2,-2,-2,-2,-2,-1,1
1510cf8a-fbd9,360000,2,2,2,-2,-2,-2,-2,-2,-2,1
320f0e11-00b2,230000,2,3,1,0,0,0,0,0,0,0
66ef656c-e23d,180000,2,1,2,-2,-2,-1,-1,-1,-1,0
55d5b46e-b651,200000,2,1,2,0,0,0,0,0,0,1
d763dce7-4bb1,60000,2,2,1,0,0,0,0,-1,-1,0
16291c6e-0835,280000,2,1,1,0,0,0,0,0,0,0
8d85c8c1-5414,80000,2,3,1,-1,-1,2,-1,-1,-1,1
25e9b9bf-364d,200000,2,1,1,1,-2,-2,-2,-2,-2,0
5903cde4-6410,460000,2,1,2,-1,-1,-1,-1,-1,-1,0
0014cb65-5e95,220000,2,1,1,-1,-1,-1,-1,0,0,0
56fd42bd-a21d,170000,2,1,1,-1,0,-1,-1,-1,0,0
8f9e82a8-de23,210000,2,1,1,0,0,0,0,0,0,0
b5a2e086-510f,20000,2,2,1,1,2,2,2,0,0,0
023851c8-eb65,230000,2,1,1,-2,-2,-2,-2,-2,-2,0
55465314-1cd5,390000,2,1,2,-1,0,0,0,0,0,0
b935d561-de0c,130000,2,3,1,1,-2,-2,-2,-2,-2,0
251a277c-34b9,250000,2,3,1,-2,-2,-2,-2,-2,-2,0
15be62b3-0baa,500000,2,1,1,-1,-1,-1,-1,-1,0,1
104d8f8d-b039,240000,2,1,2,0,0,0,0,0,0,0
3349c831-0509,270000,2,2,2,-2,-2,-2,-2,-2,-2,0
f15ab9ad-a637,450000,2,3,2,-2,-2,-2,-2,-1,-1,0
8c163bf5-6ecb,280000,2,3,1,0,0,2,2,2,2,1
45a9fb45-2b9d,170000,2,1,2,-1,-1,-1,-1,-1,0,0
2ad4d11e-26a9,280000,2,1,2,-1,-1,-1,-2,-2,-2,0
7c9c16eb-9775,170000,2,2,1,0,0,0,0,0,0,0
aec088e2-c903,200000,2,1,2,0,0,0,0,0,0,0
8e403acd-a994,380000,2,1,2,0,0,0,0,0,0,0
46d91eb7-2248,500000,2,1,2,-2,-2,-2,-2,-2,-2,0
54f33827-7a61,40000,2,1,2,0,0,0,0,-2,-2,0
547f2ee9-72bc,150000,2,2,1,2,0,0,0,2,2,1
aeaf6a88-0a8d,220000,2,2,1,0,0,0,0,0,0,0
e6bc24b9-caee,200000,2,1,2,0,0,0,0,0,0,0
27523e12-1c6f,360000,2,1,1,-2,-2,-2,-2,-2,-2,0
2635cd4d-3027,100000,2,1,1,-1,-1,-1,-1,-1,-1,0
1391f44f-2706,420000,2,2,1,0,0,0,0,0,-1,1
2e96f56c-4c29,200000,2,1,1,1,-2,-2,-1,-1,-1,0
bc663595-1cd3,310000,2,2,2,0,0,0,0,0,0,1
0292bc95-f334,180000,2,2,2,0,0,0,0,0,0,0
3289e954-a52e,230000,2,1,2,-2,-2,-2,-2,-2,-1,0
118b81d7-67b3,50000,2,1,2,0,0,0,0,0,0,0
18380742-6014,250000,2,1,1,1,2,0,0,0,0,0
4834144c-6614,150000,2,2,2,1,2,2,2,0,0,0
9ff86557-7a6e,50000,2,2,1,0,0,-1,-1,-1,-1,0
6d6426a7-dd43,100000,2,2,1,0,0,0,0,0,0,1
825c27d7-380c,110000,2,2,2,2,2,2,2,2,0,1
dbd3414d-d629,210000,2,2,2,0,0,0,0,0,0,0
6dcb39c4-7797,80000,2,1,1,1,-1,-1,-1,-1,-1,0
f3446e20-8143,200000,2,2,1,-2,-1,2,2,-1,-1,1
c2904a4d-ca0e,150000,2,1,2,2,2,0,0,0,0,1
06badf45-7072,100000,2,3,1,-2,-1,-1,-1,-1,-2,0
46ddd390-18bf,110000,2,1,2,0,0,0,0,0,0,0
7165b418-1b25,240000,2,1,2,0,0,0,0,0,0,0
0ef82cd4-9d14,80000,2,3,1,-2,-2,-2,-2,-2,-2,0
202dfa43-827b,180000,2,1,2,0,0,0,0,0,0,1
681f5af9-1dbb,180000,2,2,2,1,-2,-2,-1,-1,-2,0
cf1e4102-9fee,260000,2,2,1,0,0,0,0,2,0,0
4c0b4f5c-6361,160000,2,2,1,-1,3,2,-1,-1,-1,1
eda364e8-db45,240000,2,2,1,0,0,0,0,0,0,0
8922dfb9-fd67,160000,2,2,2,0,0,0,0,0,0,0
bd251943-132f,80000,2,3,2,0,0,0,0,0,0,0
2109694b-4c2f,480000,2,1,1,0,0,0,-1,0,0,1
02993cc8-aa1b,270000,2,3,1,0,0,0,0,0,0,0
bf5138ec-6656,100000,2,2,2,2,0,0,2,2,2,1
5e3baab0-4846,450000,2,3,2,-1,-1,-1,-1,0,0,0
46d6b884-6c2b,360000,2,1,1,1,-2,-2,-2,-2,-2,0
e2f86cda-f9ba,170000,2,2,1,0,0,0,0,0,0,0
4e702983-4648,50000,2,3,1,0,0,0,0,0,0,0
d7b45b9a-7025,50000,2,3,2,0,0,0,2,-1,-1,1
a2675ffe-fc04,240000,2,2,1,1,2,2,2,0,0,1
07986912-80d7,440000,2,2,2,0,0,-1,0,0,0,0
59b3485d-102c,180000,2,2,2,2,0,0,0,0,0,0
bf211dec-ac94,140000,2,2,2,-2,-2,-2,-2,-2,-2,0
21bf53f2-69e7,150000,2,1,2,1,-1,-1,-2,-2,-2,0
ff2d5c30-f99e,100000,2,2,2,0,0,0,0,0,0,0
8e130e0f-9519,190000,2,2,1,0,0,0,0,0,0,0
f74e2a54-44e6,200000,2,1,1,1,-1,-1,-1,-1,-1,0
d90db478-6dcc,260000,2,1,1,0,0,0,2,0,0,0
5d971ea1-eedf,580000,2,2,1,1,2,0,0,0,0,1
5cfd84a3-0fe3,100000,2,2,2,0,0,0,0,0,0,0
9e36f913-91af,400000,2,1,1,-1,-1,-1,-2,-2,-2,0
2aadc791-adb1,350000,2,1,2,-2,-1,-1,-1,0,0,0
5cc88fd6-948c,140000,2,2,1,2,2,0,0,0,0,1
e8b0a7da-dada,90000,2,2,1,-1,-1,-1,-1,-1,-1,0
0903838b-a306,180000,2,1,1,1,-1,-1,-2,-2,-2,1
9dcc6b8a-eda3,200000,2,1,2,-2,-2,-2,-2,-2,-2,1
fd8c89b2-07f4,390000,2,2,1,0,0,0,0,0,0,0
68999e60-1840,180000,2,2,2,-1,-1,-1,-1,-1,-1,1
85427f45-f46f,90000,2,1,2,1,2,0,0,0,2,0
fd4982ea-c44e,240000,2,2,1,0,0,0,0,0,0,0
95093a6f-a8aa,320000,2,1,2,-1,-1,-1,0,0,0,1
7a61ac09-4815,90000,2,1,2,2,3,2,0,0,2,1
f4f22e0e-f4e4,200000,2,1,1,-1,-1,-1,0,0,-1,0
449daa8b-8d44,210000,2,1,2,-1,-1,-1,-2,-1,-1,1
3e891861-c525,160000,2,2,1,3,2,2,0,0,2,1
59598d36-b5bd,100000,2,1,2,0,0,0,0,0,0,0
20f325bf-821d,240000,2,1,2,0,0,0,0,0,0,0
175928d8-eaaf,50000,2,3,1,0,0,0,0,0,0,0
8efd753e-ae76,20000,2,3,1,0,0,0,2,0,0,1
b0b32cc0-7109,320000,2,1,1,-1,-1,-1,-1,-2,-2,0
ead21aae-28d1,60000,2,3,1,-1,-1,-1,-1,-1,-1,1
b5d5d04a-e053,230000,2,1,1,-2,-2,-2,-2,-2,-2,0
4e88e221-82ed,170000,2,1,1,-1,-1,-1,-1,-1,-1,0
06cc2bd2-289e,400000,2,1,1,1,2,2,-2,-2,-2,0
ab52391e-e03c,200000,2,3,2,-1,-1,-1,-1,-1,-1,0
bee11e7e-c27d,250000,2,3,1,-2,-2,-2,-2,-2,-2,0
8579b1f3-144f,460000,2,2,1,0,0,0,0,0,0,1
bc793a0b-8831,10000,2,3,2,0,-1,-1,2,2,-1,0
b684934d-db1f,50000,2,2,1,0,0,0,0,0,0,0
c897532f-392d,150000,2,2,1,-2,-2,-2,-2,-2,-2,1
70b5b129-833d,290000,2,2,1,0,0,0,0,0,0,0
41b59fe0-d777,50000,2,3,1,0,0,0,0,0,0,0
973bb48f-1a4c,120000,2,3,1,0,0,0,0,0,0,0
f3e39bf6-7cea,250000,2,1,1,-1,-1,-1,-1,-1,0,0
e5aab039-b036,500000,2,3,1,-2,-2,-2,-2,-2,-2,1
415c344e-309f,60000,2,3,1,1,2,0,0,0,0,0
25df4e53-7d91,10000,2,2,3,1,4,3,2,2,0,1
8fffa786-9d7a,20000,2,2,1,1,-1,-1,-1,2,-1,0
b1404184-2b87,80000,2,2,1,0,0,0,0,0,0,1
9d98fb3f-02a2,100000,2,3,1,0,0,0,0,0,0,0
08eb3153-a77f,30000,2,3,1,2,2,0,0,0,0,0
b1f05c06-af93,230000,2,2,2,0,0,0,0,0,0,0
7d6520ec-c05b,360000,2,3,1,-2,-2,-2,-2,-2,-2,1
6124c31d-3914,30000,2,3,1,0,0,0,0,0,0,0
919ac33c-1af6,300000,2,3,1,0,0,0,0,0,0,0
7c49b13c-621c,110000,2,3,1,0,0,0,0,0,0,0
8797f82d-fdc0,450000,2,1,1,-2,-2,-2,-2,-2,-2,0
e69b93eb-72e4,330000,2,3,1,0,0,0,0,0,0,0
a879b444-d445,240000,2,2,1,2,0,0,0,2,0,0
04943fbb-ff89,100000,2,3,1,0,0,0,0,0,0,0
877250e1-0aea,30000,2,3,1,0,0,0,0,0,0,0
957bcde9-dab8,120000,2,3,1,0,0,0,0,0,0,0
84180f8f-2181,310000,2,2,1,-1,-1,-1,0,-1,-1,0
90190f87-5526,290000,2,1,1,-2,-2,-2,-2,-2,-2,0
325ac886-a8f8,230000,2,3,1,-2,-2,-2,-2,-2,-2,0
17ffc310-958e,270000,2,2,1,0,0,0,0,0,0,0
8f841d98-c0b8,160000,2,4,2,0,0,0,0,0,0,0
e14c4b45-02d1,280000,2,2,1,2,2,2,2,0,0,0
7d144436-8094,20000,2,2,1,1,2,0,0,0,0,1
ff025905-f044,400000,2,1,1,-1,-1,-1,-1,0,0,0
1784f9d8-75c4,50000,2,3,2,0,-1,-1,2,0,0,0
d4371f7d-fb95,100000,2,3,3,1,2,0,0,2,2,0
32869020-ecd3,400000,2,2,1,-1,-1,2,0,-1,0,0
896a280b-6544,200000,2,1,1,1,2,2,0,0,0,1
2d73966f-6871,260000,2,1,1,1,-2,-2,-2,-2,-2,0
ffe75455-dcca,110000,2,1,1,0,0,0,0,0,0,0
5e25b955-6093,260000,2,3,1,-2,-2,-2,-2,-2,-2,1
46fcfecb-1ca0,220000,2,1,1,1,-2,-2,-2,-1,-1,0
61267cc6-1c75,60000,2,3,1,0,0,0,0,0,0,0
620cba5f-3fb6,140000,2,3,1,-1,-1,3,2,2,5,0
f2462483-60c0,100000,2,3,1,0,0,0,0,0,0,0
f92308f0-f1db,360000,2,2,2,1,-1,-1,-1,-1,-1,0
4b5124b1-0cf2,160000,2,2,1,-1,-1,2,-1,-1,-1,0
434e740e-610e,30000,2,2,1,1,2,0,0,0,0,1
9a6462a2-9a0f,200000,2,2,1,0,0,0,0,0,0,0
596877af-921b,330000,2,2,2,0,0,0,0,0,0,0
a674c36f-8396,80000,2,3,1,-1,0,0,0,-2,-2,0
80e6409f-ca2b,140000,2,1,1,0,0,0,0,0,0,1
1332ac46-2839,270000,2,3,1,-2,-1,-1,-1,-1,-1,0
b1091ed5-06b3,90000,2,3,1,0,0,0,0,0,0,0
66c95ac8-9732,120000,2,3,2,-1,-1,-1,0,0,0,0
fdc24e37-205f,50000,2,2,1,0,0,0,0,0,0,0
c455f87c-cdbb,320000,2,3,1,-2,-2,-2,-2,-2,-2,0
9d519e3b-0df4,80000,2,2,2,0,0,0,0,0,0,0
9d7c90d5-e20a,180000,2,2,1,-2,-2,-2,-2,-2,-2,0
d329c3cc-5c32,60000,2,2,2,0,0,0,0,0,0,0
cc4f9a88-fba8,440000,2,1,1,0,0,0,0,0,0,0
737cd8c0-f3ce,50000,2,3,1,1,-1,3,2,2,-1,1
7b06a955-1685,50000,2,2,1,1,2,2,-2,-2,-2,0
fb972bab-87fe,50000,2,3,2,2,2,-2,-2,-2,-2,1
048406f3-0c5c,140000,2,1,2,1,3,2,2,2,2,1
5543d01e-6749,80000,2,3,1,0,0,0,0,0,0,0
b1b2a829-88eb,300000,2,3,3,-2,-2,-2,-2,-2,-2,0
8fd2ac93-b0a0,40000,2,3,1,0,0,0,0,0,0,0
79e02441-5c33,30000,2,2,1,0,0,0,0,0,0,1
01a56b80-a140,300000,2,3,1,-2,-2,-2,-2,-2,-2,1
8950cf8d-92e0,20000,2,2,1,3,2,3,2,2,4,1
af05dc02-0ef1,20000,2,3,2,0,0,0,0,0,0,0
0a039388-93e8,140000,2,2,1,0,0,0,0,-1,-1,0
9d75e3a2-3d51,200000,2,3,1,2,-1,2,2,2,0,1
ea3c9838-0d1c,400000,2,2,2,-1,-1,2,-1,-1,-1,0
913896f1-cac2,290000,2,3,1,1,2,2,2,2,0,0
5c2db4d3-97c6,210000,2,3,1,0,0,2,0,0,0,0
0e5c1673-6456,50000,2,2,1,0,0,0,0,0,0,0
5a578105-a883,20000,2,3,2,0,0,0,2,0,0,0
a3030f98-6177,360000,2,1,2,-1,-1,-1,-2,-1,-1,0
30c4c16b-ffd7,70000,2,3,1,2,0,0,0,0,0,1
9f11f292-de19,80000,2,2,1,1,2,2,2,2,0,0
bab03ebc-37e0,230000,2,3,1,-2,-2,-2,-2,-2,-2,0
e5e9e691-6254,30000,2,2,2,0,0,0,0,2,0,0
e527857f-5312,500000,2,1,1,0,0,0,0,0,0,0
ff1a14fd-2892,330000,2,1,1,-2,-2,-2,-2,-2,-2,1
8e793173-c919,350000,2,1,1,-2,-2,-2,-2,-2,-2,0
1e00a526-937f,200000,2,4,1,-2,-2,-2,-2,-2,-2,0
25a32969-09e8,130000,2,2,2,0,0,0,0,0,0,0
5e93a7f2-e803,610000,2,3,1,-1,-1,-1,-1,-1,0,0
1c76bb19-d99b,330000,2,2,1,0,0,0,2,0,0,0
3e2bca95-f457,70000,2,2,1,2,2,2,2,2,2,1
aaabf78e-d7ba,110000,2,3,2,0,0,0,0,0,0,0
f30f4992-d5e7,120000,2,1,1,0,0,0,0,0,0,0
1f9ded78-00dd,480000,2,1,1,-2,-2,-2,-2,-2,-2,0
72d8b7d9-522b,80000,2,2,2,0,0,0,0,0,0,0
a7bcc21a-32c5,200000,2,1,1,-1,-1,-1,-1,-1,-1,0
65ee3f6a-606d,20000,2,2,1,0,0,0,0,0,0,0
09dc9f2c-0a2d,230000,2,3,1,-1,0,0,0,0,0,1
19f05887-ed62,350000,2,2,1,-2,-2,-2,-2,-2,-2,0
c1a0afea-2959,360000,2,2,1,-1,-1,-1,-2,-2,-2,0
0bc9e8d0-dd9e,30000,2,3,1,2,2,2,0,0,0,0
9f0668cd-c742,360000,2,2,1,2,0,0,0,0,0,1
513d2445-5066,20000,2,3,1,0,0,0,0,0,0,0
0b1fa6d7-1d58,20000,2,2,1,1,2,0,0,0,-2,1
6d03cc59-4a51,80000,2,3,1,0,0,0,0,-1,-1,0
bd2a2f0e-25e6,360000,2,3,1,1,-2,-2,-2,-2,-2,0
d63cd423-e8be,50000,2,3,1,0,0,0,0,0,-1,0
4b30d155-fa63,150000,2,1,1,-1,-1,-1,-1,0,-1,0
99b25375-7d18,20000,2,2,2,2,4,4,3,3,2,0
11a6b132-6ffe,10000,2,3,2,2,2,2,2,0,0,1
89be9aef-25f0,100000,2,2,2,-2,-1,2,-1,-1,-1,0
956b68cb-3fbc,360000,2,3,1,-2,-2,-2,-2,-2,-2,1
b41926ab-301e,170000,2,2,2,-2,-2,-2,-2,-2,-2,0
d8a1a580-95e9,30000,2,3,1,0,0,0,0,0,0,0
